"","equipe","ano","rodada","dia","local","oponente","formacao","resultado","gp","gc","posse","totalchutes","%chgol","g_ch","cagc","%defesas","cleansheets","dif_faltas","impedimentos","cruzamentos","cortes","roubadas","pts","saldo_gols","cardscore","%gols_pen","%gols_contra","id_rodada","id_opp","opp_formacao","opp_gp","opp_gc","opp_posse","opp_totalchutes","opp_%chgol","opp_g_ch","opp_cagc","opp_%defesas","opp_cleansheets","opp_dif_faltas","opp_impedimentos","opp_cruzamentos","opp_cortes","opp_roubadas","opp_pts","opp_saldo_gols","opp_cardscore","opp_%gols_pen","%opp_gols_contra"
"356","Cuiabá","2021",23,"sáb","Em casa","América (MG)","4-2-3-1","D",10,7,42,10,0.322183372183372,0.149170274170274,4,0.798333333333333,5,0.6,1.3,10.6,12.7,7.9,17,3,4.2,0.05,0,"Cuiabá_2021_23","América (MG)_2021_23","4-2-3-1",11,6,46.2,15.8,0.299703425229741,0.0715448343079922,3.3,0.830833333333333,5,1.5,2.5,19.9,9.8,8.9,17,5,1.1,0,0
"357","Cuiabá","2021",25,"seg","Em casa","São Paulo","4--4-2","E",11,8,41,9.6,0.353232323232323,0.180079365079365,4.2,0.794761904761905,5,0.3,1.3,10.5,12,8.9,17,3,3.7,0.05,0,"Cuiabá_2021_25","São Paulo_2021_25","4-2-3-1",9,7,58.3,10.4,0.385352474323063,0.0814775910364146,3.7,0.768333333333333,4,3.1,1.9,23.5,8.1,9.1,15,2,2.4,0.3,0
"358","Cuiabá","2021",26,"qui","Em casa","Sport Recife","4--4-2","V",11,8,42.6,10,0.386565656565657,0.177996031746032,4.4,0.794761904761905,5,1.4,1.3,10.9,10.9,9.8,17,3,4,0.15,0,"Cuiabá_2021_26","Sport Recife_2021_26","4-2-3-1",6,9,45.3,12.8,0.325367965367965,0.0527417027417027,4.4,0.888492063492063,3,0.3,1.4,19.5,11.9,8,11,-3,3.5,0,0
"359","Cuiabá","2021",29,"seg","Em casa","Bragantino","4--4-2","V",9,9,45.5,9.5,0.319523809523809,0.16077380952381,4.9,0.792539682539683,5,0,1.1,13.4,11.8,9.7,14,0,3.4,0.15,0,"Cuiabá_2021_29","Bragantino_2021_29","4--4-2",14,13,46.4,13.8,0.384938993119771,0.107609739612028,5.2,0.735873015873016,1,3.2,0.4,18.3,12.9,7.9,13,1,3.9,0.1,0.05
"360","Cuiabá","2021",31,"qui","Em casa","Chapecoense","4--3-3","E",5,7,46.5,10.8,0.276369047619048,0.0655357142857143,4.2,0.849206349206349,6,-0.5,1.6,15.7,11.2,10,11,-2,1.8,0.1,0,"Cuiabá_2021_31","Chapecoense_2021_31","4--5-1",9,18,39.2,9.6,0.33270202020202,0.0917857142857143,6.1,0.751489898989899,1,3.6,1.2,16.6,9.8,9,5,-9,3.5,0.05,0.05
"361","Cuiabá","2021",33,"qua","Em casa","Internacional","4--3-3","V",8,8,46.4,11.8,0.312083333333333,0.0925198412698413,4.6,0.889206349206349,6,-1.3,1.8,17.8,10.1,9.4,13,0,1.8,0.2,0,"Cuiabá_2021_33","Internacional_2021_33","4-2-3-1",14,11,48.6,12.4,0.371769742984913,0.115361197110423,3.7,0.73,4,2.3,0.8,16.4,11.2,8.1,14,3,2.5,0.05,0
"362","Cuiabá","2021",36,"ter","Em casa","Palmeiras","4--4-2","D",6,10,47.6,11.9,0.223154761904762,0.051031746031746,4.5,0.824444444444445,5,-1.3,2.3,21.1,9.6,7.8,9,-4,2.6,0.1,0,"Cuiabá_2021_36","Palmeiras_2021_36","3--4-3",18,10,52.3,13,0.291717571644042,0.16849358974359,3.9,0.848809523809524,4,3,3.1,20.1,10,8.9,19,8,2.9,0.1,0
"363","Cuiabá","2021",37,"seg","Em casa","Fortaleza","4-4-1-1","V",7,10,48.2,12.5,0.235654761904762,0.063531746031746,4.4,0.824444444444445,5,-0.8,2.5,21.4,9,7.4,11,-3,2.7,0.2,0,"Cuiabá_2021_37","Fortaleza_2021_37","3-4-1-2",7,14,50.4,11.7,0.278723792547322,0.0596918767507003,2.8,0.653333333333333,3,1.4,1.5,16.4,11.7,7.1,10,-7,3.7,0.1,0.1
"364","Flamengo","2019",10,"dom","Em casa","Goiás","4-1-3-2","V",21,10,55.9,17.9,0.35801379755554,0.114350891596808,4.9,0.733051948051948,3,1.4,1.5,21.9,9.9,12.6,20,11,2.6,0.0333333333333333,0,"Flamengo_2019_10","Goiás_2019_10","4-2-3-1",12,16,38.7,13.6,0.329835213805802,0.0920457157221863,5.2,0.746547619047619,2,0.7,2.1,19.1,10.2,10.4,15,-4,2.8,0.0666666666666667,0.1
"365","Flamengo","2019",12,"dom","Em casa","Botafogo (RJ)","4--4-2","V",21,10,56.5,17,0.363569353111095,0.126017558263475,4.5,0.79495670995671,3,2.2,1.2,20.9,8.2,12.7,21,11,3.5,0.0333333333333333,0,"Flamengo_2019_12","Botafogo (RJ)_2019_12","4-1-4-1",7,8,53.3,8.9,0.310592185592186,0.0667735042735043,3.9,0.844047619047619,4,-3.6,1,14.8,7.6,8.7,13,-1,3.2,0,0
"366","Flamengo","2019",14,"sáb","Em casa","Grêmio","4-2-2-2","V",21,12,60.1,17.3,0.351086222206912,0.121046798029557,3.5,0.77547619047619,3,0.9,1.1,23.1,8.2,12.2,20,9,3.1,0.0333333333333333,0,"Flamengo_2019_14","Grêmio_2019_14","4-2-3-1",11,11,59.6,14.3,0.309397546897547,0.0792568542568542,3.5,0.745,4,1.7,2.3,19.4,8.6,11.9,15,0,2.4,0.1,0.15
"367","Flamengo","2019",17,"dom","Em casa","Palmeiras","4-2-3-1","V",25,9,59.3,15.4,0.377574317445007,0.16235632183908,3.2,0.723809523809524,4,1.7,0.9,18.1,8.5,12.3,23,16,2.9,0.0583333333333333,0,"Flamengo_2019_17","Palmeiras_2019_17","4-1-4-1",12,11,46.8,14.4,0.383568882098294,0.083312324929972,3.5,0.725714285714286,3,-0.8,1.5,17.5,10.3,12,14,1,3,0.2,0
"368","Flamengo","2019",19,"sáb","Em casa","Santos","4-2-3-1","V",27,9,60.2,14,0.385781388152078,0.195689655172414,2.6,0.623809523809524,4,0.5,0.8,15.6,8.2,13.3,25,18,2.9,0.0583333333333333,0,"Flamengo_2019_19","Santos_2019_19","4--3-3",18,12,54.1,14.1,0.410384936700726,0.106631835656603,3.9,0.744444444444444,3,-1.2,2.1,15.9,11.7,12.1,17,6,3.8,0.1,0
"369","Flamengo","2019",21,"qua","Em casa","Internacional","4-2-3-1","V",25,9,60.3,13.9,0.352403846153846,0.188003663003663,2.7,0.623809523809524,4,2.5,0.8,15,8.4,14.1,27,16,2.1,0.0916666666666666,0,"Flamengo_2019_21","Internacional_2019_21","4--3-3",13,10,50.1,11.2,0.395547369297369,0.126052697302697,4.8,0.850432900432901,5,1.8,2.1,18,11,12.9,19,3,2.9,0.1,0.05
"370","Flamengo","2019",22,"sáb","Em casa","São Paulo","4-2-3-1","E",22,7,60.2,14.2,0.369070512820513,0.168003663003663,2.5,0.69047619047619,5,1.1,1,15.9,9.2,13.8,25,15,1.9,0.0916666666666666,0,"Flamengo_2019_22","São Paulo_2019_22","4-1-4-1",8,8,58.2,13.4,0.387627519539284,0.138128342245989,3.9,0.718095238095238,4,2.4,2,15.6,8.9,11.5,15,0,3.9,0.0333333333333333,0.05
"371","Flamengo","2019",27,"dom","Em casa","Fluminense","4-2-2-2","V",19,4,64.9,14.5,0.426543011082485,0.221974954869692,1.6,0.7,6,2.8,0.9,17.8,9.7,10.7,28,15,2.1,0.0833333333333333,0,"Flamengo_2019_27","Fluminense_2019_27","4--2-4",9,9,52.6,11.3,0.279725274725275,0.0735531135531136,5.5,0.822142857142857,5,0.8,1.7,15.8,10.4,10.6,17,0,2.8,0.05,0
"372","Flamengo","2019",28,"dom","Em casa","CSA","4-1-3-2","V",17,4,65.3,15.4,0.409876344415818,0.194197177091914,1.8,0.7,6,4,0.9,18.4,9.2,10.2,28,13,2,0.0833333333333333,0,"Flamengo_2019_28","CSA_2019_28","4-1-4-1",11,16,38.9,9.9,0.372093184593185,0.102421744921745,5.8,0.747835497835498,2,2.3,1.8,15.3,10.9,9.7,11,-5,2.9,0.283333333333333,0.05
"373","Flamengo","2019",30,"dom","Em casa","Corinthians","4-2-2-2","V",20,6,67.5,15.7,0.435998139287613,0.212145895040632,2.3,0.708333333333333,5,4.2,0.9,20,8.7,9.6,26,14,2.4,0.0833333333333333,0,"Flamengo_2019_30","Corinthians_2019_30","4--4-2",9,13,48.1,10.3,0.438422753716871,0.160409394527042,3.2,0.668333333333333,4,-0.2,0.8,14.3,8.2,6.6,10,-4,2.3,0.05,0
"374","Flamengo","2019",32,"dom","Em casa","Bahia","4-2-3-1","V",21,6,67.9,15.7,0.407426710716184,0.217701450596187,2.5,0.725,5,3.6,0.9,20.7,7.8,8.7,28,15,2.3,0.05,0.1,"Flamengo_2019_32","Bahia_2019_32","4--3-3",8,15,45.4,13.1,0.333079327606182,0.0622538089929394,4.5,0.719166666666667,2,1.9,1.6,18.6,8.2,13,6,-7,1.4,0.2,0
"375","Flamengo","2019",34,"qua","Em casa","Vasco da Gama","4-2-3-1","E",22,9,64.7,13.4,0.446933621933622,0.245220057720058,3.2,0.715,5,3.9,0.7,17.8,6.2,9.7,26,13,3.8,0.15,0.1,"Flamengo_2019_34","Vasco da Gama_2019_34","4--4-2",15,12,40.5,11.1,0.3875,0.154166666666667,4.4,0.745,4,0.4,0.8,16,10.2,9,16,3,3.3,0.125,0.125
"376","Flamengo","2019",35,"qua","Em casa","Ceará","4-2-3-1","V",24,10,61.3,15.8,0.373856698856699,0.160604673104673,3.3,0.715,4,4.3,0.7,21.3,6.4,10.6,26,14,3.5,0.15,0.1,"Flamengo_2019_35","Ceará_2019_35","4--5-1",10,12,47,12.5,0.345156085744321,0.0984624525800996,3.8,0.681666666666667,2,0.3,1.5,20.1,10.5,10.6,11,-2,2.9,0,0
"377","Flamengo","2019",37,"qui","Em casa","Avaí","4-2-3-1","V",29,11,62.1,16.1,0.444536713286713,0.191827616827617,3.5,0.661666666666667,3,3.1,0.6,18.7,5.8,11.4,26,18,3.1,0.1,0.1,"Flamengo_2019_37","Avaí_2019_37","5--4-1",5,22,44.6,10.9,0.299328237122355,0.0583741258741259,4.9,0.635512820512821,1,2.9,0.6,17.3,11.3,10.7,2,-17,4.8,0.2,0.05
"378","Flamengo","2020",11,"ter","Em casa","Goiás","4-2-3-1","V",15,13,61,15.2,0.41404892598441,0.0926695616211745,3.6,0.615476190476191,3,0.5,1.4,21.9,13.2,10.4,20,2,2.7,0.2,0,"Flamengo_2020_11","Goiás_2020_11","4--3-3",13,17,37.4,10.4,0.345521671311145,0.13797312336786,5.3,0.606666666666667,2,3.9,1.7,11.8,11.8,10.8,8,-4,4.2,0.133333333333333,0.05
"379","Flamengo","2020",13,"dom","Em casa","Atl Paranaense","4-2-3-1","V",18,12,57.2,14.9,0.425950635386119,0.120190929142542,3.6,0.610714285714286,2,0.9,1.4,21.2,13.3,10.6,21,6,2.3,0.233333333333333,0,"Flamengo_2020_13","Atl Paranaense_2020_13","4--3-3",7,9,53.2,11.4,0.326403302579773,0.0609989030577266,3.6,0.85,3,7.9,1.7,17.4,11.2,9,11,-2,2.8,0,0.1
"380","Flamengo","2020",14,"qua","Em casa","Sport Recife","4-2-3-1","V",20,11,57.5,15.7,0.425950635386119,0.126440929142542,3.5,0.660714285714286,3,0.9,1.4,22.2,12.5,10.3,23,9,2,0.133333333333333,0,"Flamengo_2020_14","Sport Recife_2020_14","4-2-3-1",10,11,41.1,8.8,0.338429038281979,0.137598039215686,5.2,0.853051948051948,2,-0.6,1.5,14.2,12,10.8,16,-1,3,0.35,0.1
"381","Flamengo","2020",16,"qui","Em casa","Bragantino","4-2-3-1","E",21,12,59.1,15.9,0.422748881000154,0.140037420370612,3.5,0.719047619047619,1,1.1,1.6,23.3,13,10.5,23,9,1.7,0.0333333333333333,0,"Flamengo_2020_16","Bragantino_2020_16","4-2-3-1",11,14,40.8,14.3,0.253437001594896,0.0737985114300904,5.2,0.676666666666667,1,4.6,1.4,16.6,14.3,12.8,8,-3,2.7,0,0
"382","Flamengo","2020",19,"dom","Em casa","São Paulo","4-2-3-1","D",20,14,60.4,15,0.438049283212321,0.162479602371618,4.4,0.705238095238095,1,0.9,1.4,23.4,14.3,11.8,18,6,2.7,0.0333333333333333,0,"Flamengo_2020_19","São Paulo_2020_19","4--4-2",19,6,58.4,17.5,0.347795006022086,0.110055609971994,3.1,0.783333333333333,5,1.9,1.3,23.2,9.8,10,20,13,2.1,0.2,0
"383","Flamengo","2020",21,"sáb","Em casa","Atl Goianiense","4--4-2","E",19,16,61,14,0.453235624884232,0.161291147363129,4.7,0.696904761904762,1,0.4,1.3,22.9,13.5,9.8,16,3,3.2,0.0333333333333333,0.025,"Flamengo_2020_21","Atl Goianiense_2020_21","4-2-3-1",7,12,47.9,13.6,0.292119047619048,0.0555,4.4,0.718333333333333,2,-0.4,1.2,21.9,10.9,8.4,11,-5,3.4,0,0
"384","Flamengo","2020",22,"sáb","Em casa","Coritiba","4--4-2","V",21,16,63.2,15.3,0.45236605966684,0.164334625623998,4.1,0.611190476190476,1,-0.1,1.3,22.6,13.7,10.3,18,5,3.1,0.0333333333333333,0.025,"Flamengo_2020_22","Coritiba_2020_22","3--4-3",12,15,44.4,11.1,0.319018832045148,0.135720617102196,4.4,0.666666666666667,2,1.4,1.3,14.4,11.4,10.7,9,-3,2.4,0,0
"385","Flamengo","2020",25,"dom","Em casa","Santos","4--4-2","V",22,17,62.4,15.7,0.424948477249258,0.164650559689932,4.4,0.596190476190476,1,1.2,1.1,22.8,13.3,11.5,18,5,3.4,0.05,0.025,"Flamengo_2020_25","Santos_2020_25","4-2-3-1",16,16,50.8,9.1,0.420454545454546,0.183863636363636,4.1,0.5875,1,1.3,1.8,18.1,12.2,9.3,14,0,2.7,0.1,0
"386","Flamengo","2020",26,"dom","Em casa","Bahia","4--4-2","V",25,19,60.4,15.4,0.40356689830189,0.184387401795196,4.7,0.57952380952381,1,0.5,1.2,21,12.6,11.8,20,6,3.8,0.05,0.025,"Flamengo_2020_26","Bahia_2020_26","4-1-4-1",13,22,44.7,15,0.343849206349206,0.0848901098901099,4.7,0.52702380952381,1,0.7,1.3,22,9.9,9.2,12,-9,3.2,0.15,0
"387","Flamengo","2020",28,"qua","Em casa","Fluminense","4--4-2","D",19,18,60.6,16.1,0.345778999066622,0.121595004134377,4.4,0.593809523809524,2,-1.1,0.9,20.9,12.4,11,17,1,3.2,0.05,0.025,"Flamengo_2020_28","Fluminense_2020_28","4-2-3-1",11,11,51.7,11.4,0.330601250601251,0.108066378066378,3.9,0.7225,2,-0.5,1.4,18.1,12.6,10.6,14,0,2.6,0,0
"388","Flamengo","2020",29,"dom","Em casa","Ceará","4--4-2","D",18,16,62.8,16.5,0.333173957049815,0.1157126511932,4.1,0.586666666666667,2,-1.2,1,21.2,12.3,11,17,2,3.1,0.05,0.025,"Flamengo_2020_29","Ceará_2020_29","4-2-3-1",16,12,42,12.4,0.442971721261195,0.168036130536131,3.5,0.669523809523809,4,4.8,1.4,14.6,12.5,12.3,15,4,2,0.025,0
"389","Flamengo","2020",31,"qui","Em casa","Palmeiras","4--4-2","V",22,11,60.2,16,0.354536979991785,0.148782826631797,3.4,0.586666666666667,4,-0.3,1.2,17.2,13.3,10.5,22,11,2.8,0.05,0,"Flamengo_2020_31","Palmeiras_2020_31","4-1-4-1",15,8,48.9,13,0.290746753246753,0.109734848484848,4.5,0.804642857142857,5,2.1,2.3,19.2,11.6,9.8,17,7,3.4,0.0833333333333333,0.05
"390","Flamengo","2020",34,"qui","Em casa","Vasco da Gama","4--4-2","V",20,10,60.6,15.9,0.340181182336755,0.135664227413453,3.8,0.701666666666667,6,-1.7,1.4,18.1,12.9,10.2,19,10,2.1,0.1,0,"Flamengo_2020_34","Vasco da Gama_2020_34","4-1-4-1",9,13,44.5,10.8,0.4275,0.107777777777778,4.7,0.798055555555556,4,1.9,0.8,18.6,11.1,8.9,12,-4,3.2,0.0333333333333333,0
"391","Flamengo","2020",36,"dom","Em casa","Corinthians","4--4-2","V",15,8,62,16,0.357978801384374,0.098283275032501,3.7,0.731666666666667,6,-1.2,1.7,18.5,13.2,11.2,17,7,1.6,0.15,0,"Flamengo_2020_36","Corinthians_2020_36","4-2-3-1",17,15,50.2,14.9,0.403726974779606,0.099136857294752,4.4,0.671428571428571,3,1.3,1.3,20.6,13.9,8.4,13,2,2.5,0.05,0
"392","Flamengo","2020",37,"dom","Em casa","Internacional","4--4-2","V",17,9,61.6,15.7,0.382594185999759,0.118283275032501,3.5,0.731666666666667,5,0.5,2,18.3,12.8,11,19,8,1.7,0.15,0,"Flamengo_2020_37","Internacional_2020_37","4-1-4-1",20,9,40.5,12.6,0.299268575851393,0.156462848297214,3.4,0.58,5,3.1,0.5,19.5,12.1,6.4,22,11,3,0.2,0
"393","Flamengo","2021",11,"dom","Em casa","Chapecoense","4-2-2-2","V",15,13,59.8,17,0.350761519182572,0.0938275978407557,4.3,0.733095238095238,2,1,1.2,20.8,11.4,10.7,14,2,1.9,0,0,"Flamengo_2021_11","Chapecoense_2021_11","3--4-3",9,17,40,10,0.371019258519259,0.0943167943167943,5.8,0.669761904761905,2,2.4,2.1,19.7,14.7,10.1,4,-8,2.4,0.15,0
"394","Flamengo","2021",13,"dom","Em casa","São Paulo","4-2-3-1","V",21,12,60.5,16.6,0.399928185849238,0.140077597840756,4.4,0.745,2,1,1.2,21,10,10,16,9,2.1,0.02,0,"Flamengo_2021_13","São Paulo_2021_13","3-5-1-1",9,14,55.8,11.7,0.355198135198135,0.0725407925407925,4.1,0.708492063492064,3,1.9,3.1,24.1,10.5,8.9,10,-5,3.3,0,0.02
"395","Flamengo","2021",15,"dom","Em casa","Internacional","4-2-2-2","D",20,12,62.3,16.1,0.413587173919991,0.13234004127967,4.3,0.746666666666667,2,0.1,1.4,19.5,11,10.9,18,8,2.6,0.02,0,"Flamengo_2021_15","Internacional_2021_15","4-2-3-1",11,9,51.1,13.1,0.355676129426129,0.0978153235653236,5.2,0.828888888888889,4,4.1,0.7,18.6,11.6,11.4,13,2,4.2,0.3,0
"396","Flamengo","2021",16,"dom","Em casa","Sport Recife","4--4-2","V",20,11,62.4,16,0.432300624212389,0.132924836601307,4.1,0.733333333333333,3,0.3,1.5,18.5,11,11,18,9,2.9,0.02,0,"Flamengo_2021_16","Sport Recife_2021_16","4-2-3-1",4,6,42.6,10.3,0.261368778280543,0.0397727272727273,4.3,0.812777777777778,6,2,1.4,16,11.5,10.1,11,-2,2.2,0.1,0
"397","Flamengo","2021",19,"sex","Em casa","Atl Goianiense","4--4-2","V",25,10,60.1,17.3,0.475525394611072,0.152731599886331,3.9,0.758333333333333,4,-0.4,1.7,16.5,12.1,10.4,22,15,2.9,0.045,0,"Flamengo_2021_19","Atl Goianiense_2021_19","4-2-3-1",7,10,51.6,9.9,0.270574425574426,0.0716804029304029,4.3,0.868095238095238,3,-0.5,1.4,12.3,10.3,8.3,12,-3,2.5,0.2,0.0333333333333333
"398","Flamengo","2021",21,"dom","Em casa","Grêmio","4-2-3-1","D",25,9,58.3,15.3,0.456333475419153,0.165420993825725,3.7,0.796666666666667,4,0,1.7,14.3,11.9,9.9,22,16,3,0.045,0,"Flamengo_2021_21","Grêmio_2021_21","4-2-3-1",11,8,45.8,12,0.270879953379953,0.0868961593961594,2.9,0.735714285714286,5,4.6,0.6,17,11.9,9.9,16,3,2.7,0.15,0
"399","Flamengo","2021",23,"dom","Em casa","Atl Paranaense","4--4-2","V",19,9,59,14.9,0.429389030974709,0.12361543827017,3.5,0.723333333333333,3,1.2,1.5,14.6,12.8,10.1,20,10,3,0.025,0,"Flamengo_2021_23","Atl Paranaense_2021_23","3--4-3",8,16,49.1,13.4,0.23740860990861,0.0481649831649832,3.3,0.613095238095238,1,3,1,23.4,10.3,10,7,-8,2.3,0.05,0
"400","Flamengo","2021",26,"qua","Em casa","Juventude","4-2-3-1","V",21,6,57.8,14.1,0.385304357478271,0.148453671931933,3.2,0.795,3,2.5,1.2,13.7,11.5,10.2,21,15,2.4,0.025,0,"Flamengo_2021_26","Juventude_2021_26","3-4-1-2",12,15,45.4,12.1,0.330394368273625,0.125510590200993,3.7,0.628809523809524,1,-2.3,1,18.6,9.9,8.9,8,-3,3.1,0.2,0.05
"401","Flamengo","2021",27,"dom","Em casa","Cuiabá","4-2-3-1","E",20,5,58.6,13.9,0.382526579700493,0.142898116376377,2.7,0.715,4,3.3,1.3,16.7,11.9,10.2,21,15,2.3,0.025,0,"Flamengo_2021_27","Cuiabá_2021_27","4--4-2",9,8,42.2,9.3,0.342121212121212,0.15577380952381,4.1,0.794761904761905,5,0.3,1.2,10.7,11.7,9.7,15,1,4,0.15,0
"402","Flamengo","2021",29,"sáb","Em casa","Atlético Mineiro","4-2-3-1","V",16,8,59.3,13.8,0.361657377710009,0.122005304636884,3.2,0.625,2,2.8,1,18.4,11.8,10.6,18,8,2.1,0,0,"Flamengo_2021_29","Atlético Mineiro_2021_29","4-2-3-1",17,8,57.8,14.7,0.346292150831624,0.125292207792208,3,0.656666666666667,5,1.1,1.2,18.9,9.2,10,20,9,1.3,0.1,0
"403","Flamengo","2021",31,"qui","Em casa","Bahia","4-2-3-1","V",18,8,61.7,14.5,0.410849296901928,0.131399244030823,2.7,0.545,4,2.8,1.1,19.2,12.6,10.3,19,10,1.9,0,0,"Flamengo_2021_31","Bahia_2021_31","4-2-3-1",8,9,43.1,12.1,0.420492595639654,0.0961726998491704,4.4,0.786428571428571,4,3.1,1,19.5,11.7,10.7,13,-1,3,0.1,0
"404","Flamengo","2021",33,"qua","Em casa","Corinthians","4--3-3","V",19,7,60.5,15.5,0.366202832255464,0.1381669207985,3,0.61,6,1.4,1.1,19.9,12.4,10.4,21,12,1.7,0,0,"Flamengo_2021_33","Corinthians_2021_33","4--3-3",11,11,58.2,13.6,0.368478057030689,0.0817924619240409,4.2,0.758095238095238,3,-2.5,1.2,21,10.8,7.7,16,0,1.9,0.0333333333333333,0
"405","Flamengo","2021",36,"ter","Em casa","Ceará","4-2-3-1","V",17,8,57.6,16.3,0.367594185999759,0.11728760403683,3.3,0.631666666666667,6,0.3,1.8,21.5,13.2,11.6,21,9,1.4,0.15,0,"Flamengo_2021_36","Ceará_2021_36","4-2-3-1",15,9,42.6,12.1,0.31889314283479,0.149721293199554,4.7,0.638888888888889,2,0.9,1.1,16.5,11,10.2,18,6,2.4,0.35,0
"406","Flamengo","2021",37,"seg","Em casa","Santos","4--4-2","D",17,9,56.9,15.7,0.382594185999759,0.11728760403683,3.5,0.731666666666667,5,0.5,2,18.3,12.8,11,20,8,1.7,0.15,0,"Flamengo_2021_37","Santos_2021_37","3--4-3",9,7,42.7,13.2,0.37880421865716,0.0768419489007724,3.6,0.776666666666667,3,-0.9,1.7,20.9,11.9,8.8,17,2,2.4,0.05,0
"407","Fluminense","2019",10,"seg","Em casa","Ceará","4--3-3","E",14,17,60.4,16,0.365876992430701,0.0886080756413237,4.3,0.651190476190476,1,1.9,1.6,20.9,7.9,8.4,9,-3,4.6,0.17,0,"Fluminense_2019_10","Ceará_2019_10","4-1-4-1",11,10,46.9,12.2,0.311637529137529,0.106587301587302,4.6,0.793290043290043,2,0.8,1.7,18.8,10,12.3,11,1,1.6,0,0
"408","Fluminense","2019",12,"sáb","Em casa","São Paulo","4-2-3-1","D",15,18,60.2,15.4,0.367781754335463,0.105750932784181,4,0.656190476190476,1,2.6,1.1,19.8,8.4,9,9,-3,5.5,0.17,0,"Fluminense_2019_12","São Paulo_2019_12","4-2-3-1",11,6,48.7,13,0.343955459744933,0.0794289774552932,3.5,0.7975,4,2,0.7,16.1,7.9,11.1,15,5,3.3,0.05,0
"409","Fluminense","2019",13,"sáb","Em casa","Internacional","4-1-4-1","V",12,15,61.5,15.9,0.324466246314072,0.0854300771692076,3.7,0.688333333333333,1,2,1.1,19.4,8.6,9.1,9,-3,5.5,0.15,0,"Fluminense_2019_13","Internacional_2019_13","4--3-3",14,8,50.9,13.9,0.37442384370016,0.101805365686945,3.9,0.788095238095238,4,2,2.1,16.8,10.8,10.9,17,6,2.1,0,0.05
"410","Fluminense","2019",15,"dom","Em casa","CSA","4-1-4-1","D",9,16,62.4,16.5,0.31456176673568,0.073763410502541,4.3,0.699444444444444,1,-0.6,1,19.8,9.6,9.3,6,-7,5.9,0.15,0,"Fluminense_2019_15","CSA_2019_15","4-2-2-2",3,15,39.9,11.5,0.233241341991342,0.0310119047619048,6.1,0.676031746031746,4,5,1.3,14.7,10.9,12,8,-12,2.9,0,0
"411","Fluminense","2019",17,"seg","Em casa","Avaí","4-1-4-1","D",7,14,62.6,18.3,0.302770779944693,0.0555815923207228,4.5,0.771944444444445,1,-0.8,1,22.4,10,10.2,6,-7,4.7,0.1,0,"Fluminense_2019_17","Avaí_2019_17","4-1-4-1",5,13,50.2,12.8,0.204154179154179,0.0464535464535464,5.5,0.801060606060606,3,1,1.4,21.6,13.5,10.8,7,-8,3.5,0.15,0
"412","Fluminense","2019",19,"dom","Em casa","Corinthians","4-2-3-1","V",8,13,59.9,17.7,0.296104113278026,0.0639149256540561,5,0.796944444444444,2,-0.2,1.4,21.3,9.2,10.8,10,-5,3.9,0,0,"Fluminense_2019_19","Corinthians_2019_19","4-1-4-1",12,7,50.7,13.6,0.343655881155881,0.0916157916157916,3.3,0.791666666666667,4,-3.8,1.1,22.3,8.8,10.6,17,5,1.7,0.1,0
"413","Fluminense","2019",21,"qui","Em casa","Santos","4-1-4-1","E",7,14,59.2,17,0.273746253746254,0.0472594072594073,5.2,0.78265873015873,2,-0.6,1.4,20.7,9.9,10.7,10,-7,3.5,0,0,"Fluminense_2019_21","Santos_2019_21","3--4-3",17,16,53.9,14.8,0.403059118384196,0.0983203329178561,4.6,0.669444444444445,1,-0.9,1.9,17,11.7,12.7,12,1,3.6,0.1,0.1
"414","Fluminense","2019",22,"dom","Em casa","Grêmio","4-1-4-1","V",8,13,56.9,16.8,0.286841491841492,0.0567832167832168,5.2,0.78265873015873,2,-0.5,1.4,20.4,10.3,10.5,13,-5,3.5,0,0,"Fluminense_2019_22","Grêmio_2019_22","4-2-3-1",24,12,54.9,12.7,0.458538961038961,0.233777056277056,4.6,0.685714285714286,3,1.6,0.6,14.2,9.1,10.9,18,12,2,0.1,0
"415","Fluminense","2019",25,"sáb","Em casa","Bahia","4-1-4-1","V",8,9,53.5,12.7,0.257948717948718,0.0664102564102564,5.3,0.863214285714286,5,1,1.5,16.6,11.5,10,17,-1,2.8,0.05,0,"Fluminense_2019_25","Bahia_2019_25","4--3-3",11,7,49.6,12.1,0.374363644611323,0.112547627810786,2.8,0.66,6,1.7,1.2,16,7.4,9.5,17,4,1.6,0.2,0
"416","Fluminense","2019",28,"sáb","Em casa","Chapecoense","4-1-4-1","E",9,10,54.1,12.9,0.270494505494505,0.0673992673992674,5.2,0.802142857142857,4,0,1.3,16.6,10.9,10.9,15,-1,2.7,0.05,0,"Fluminense_2019_28","Chapecoense_2019_28","4-2-3-1",6,13,50,11.3,0.380955272797378,0.134885290148448,5.3,0.68,0,1.8,0.6,18.6,10.4,10.8,4,-7,2.8,0.05,0
"417","Fluminense","2019",30,"sáb","Em casa","Vasco da Gama","4-3-1-2","E",8,9,55.9,15,0.267875457875458,0.0590659340659341,5.1,0.822142857142857,4,-1,1.4,19.5,11.2,11.3,13,-1,2.6,0.05,0,"Fluminense_2019_30","Vasco da Gama_2019_30","4-2-3-1",8,8,41.5,13.6,0.265416666666667,0.0611111111111111,3.9,0.802380952380952,4,0.8,1.1,17.8,10,10,15,0,2.4,0.15,0
