"","equipe","ano","rodada","dia","local","oponente","formacao","resultado","gp","gc","posse","totalchutes","%chgol","g_ch","cagc","%defesas","cleansheets","dif_faltas","impedimentos","cruzamentos","cortes","roubadas","pts","saldo_gols","cardscore","%gols_pen","%gols_contra","opp_formacao"
"486","Flamengo","2021",11,"dom","Em casa","Chapecoense","4-2-2-2","V",0,-5,23.2,6.2,-0.0561660561660562,-0.0306623931623932,-2.4,0.097142857142857,1,-4.4,-1,0.800000000000001,-2.4,0,5,5,0,-0.1,0,"3--4-3"
"487","Flamengo","2021",13,"dom","Em casa","São Paulo","4-2-3-1","V",8,-3,10.2,5.2,-0.00114718614718612,0.091969696969697,0.6,0.0511111111111111,-1,-4.2,-1.2,-1.8,0.6,0.799999999999999,3,11,-0.6,0.04,-0.04,"3-5-1-1"
"488","Flamengo","2021",15,"dom","Em casa","Internacional","4-2-2-2","D",9,5,15.6,3.2,0.147598806422336,0.0792348990878403,0,-0.21,-3,-3.8,0.8,0.400000000000002,0,-2,4,4,-0.6,-0.16,0,"4-2-3-1"
"489","Flamengo","2021",16,"dom","Em casa","Sport Recife","4--4-2","V",13,4,21.8,4.4,0.255808080808081,0.160167855020796,-0.2,-0.0866666666666667,-2,-0.6,0.6,0.800000000000001,-0.199999999999999,-1.6,4,9,0.6,0.04,0,"4-2-3-1"
"490","Flamengo","2021",19,"sex","Em casa","Atl Goianiense","4--4-2","V",6,1,3.4,7,0.22988832423615,0.0493357487922705,-1.2,-0.18452380952381,1,1,0.4,2.2,0.6,0.199999999999999,4,5,1.8,-0.15,0,"4-2-3-1"
"491","Flamengo","2021",21,"dom","Em casa","Grêmio","4-2-3-1","D",4,0,9,3,0.00874169308951916,0.0375888845454063,1.6,0.186666666666667,-2,-6.6,1.4,-2.6,1.4,-1.6,1,4,-0.6,0.05,0,"4-2-3-1"
"492","Flamengo","2021",23,"dom","Em casa","Atl Paranaense","4--4-2","V",3,-5,8,-1.6,0.135395779743606,0.069344166300688,-0.8,0.0538095238095239,0,-1.8,0.8,-10.8,5.6,0.199999999999999,3,8,0.2,-0.1,0,"3--4-3"
"493","Flamengo","2021",26,"qua","Em casa","Juventude","4-2-3-1","V",4,-5,18.8,2.6,0.0900277500277499,-0.00709290709290705,-1.2,0.0223809523809524,0,8.2,-0.4,-3,0.4,1.8,6,9,-0.8,-0.2,0,"3-4-1-2"
"494","Flamengo","2021",27,"dom","Em casa","Cuiabá","4-2-3-1","E",7,-2,22.4,3.4,0.0730436230436231,0.0546928071928072,-1,-0.172857142857143,-1,8.2,-0.8,8,-1.4,1.6,5,9,0.2,-0.2,0,"4--4-2"
"495","Flamengo","2021",29,"sáb","Em casa","Atlético Mineiro","4-2-3-1","V",-1,-2,1.8,1.2,0.0265637870901029,-0.0328869376237798,-1,-0.0599999999999999,1,2.8,-0.2,3.4,3.8,1.4,1,1,1.2,-0.133333333333333,0,"4-2-3-1"
"496","Flamengo","2021",31,"qui","Em casa","Bahia","4-2-3-1","V",3,2,18.8,3.6,-0.0297826373832566,0.0330893409995577,-1.2,-0.3,1,-4.2,0.2,7.2,4,-1.8,0,1,-0.8,0,0,"4-2-3-1"
"497","Flamengo","2021",33,"qua","Em casa","Corinthians","4--3-3","V",6,-4,-1,0.799999999999999,-0.0548998370051001,0.0886012233380654,-1.2,-0.172857142857143,2,-1.6,0.2,-5.6,1.4,0,4,10,0,0,0,"4--3-3"
"498","Flamengo","2021",36,"ter","Em casa","Ceará","4-2-3-1","V",0,-2,12.8,6.6,0.0874674671733496,-0.0825261992909051,-0.8,0.298888888888889,3,0,0.4,3.6,-1.2,5.4,3,2,-1.6,0,0,"4-2-3-1"
"499","Flamengo","2021",37,"seg","Em casa","Santos","4--4-2","D",0,1,10.8,3,0.0412265512265512,-0.0208254817078347,-0.4,0.04,1,2.4,0.4,-7.4,-3,4.8,0,-1,-0.6,0.2,0,"3--4-3"
"500","Fluminense","2019",5,"sáb","Em casa","Cruzeiro","4-1-4-1","V",4,-2,7.8,7.2,-0.00139552263593185,-0.0736440030557678,-0.2,-0.0948917748917749,-1,1.2,1.2,7,-3.6,-5,0,6,-1.4,0.04,0,"4-2-3-1"
"501","Fluminense","2019",8,"dom","Em casa","Flamengo","4-2-3-1","E",-2,3,3.8,-0.399999999999999,0.000136292642013425,-0.02873661426293,-2.2,-0.194761904761905,-1,-0.6,0.2,-3.4,0.799999999999999,-6.8,-6,-5,2.8,0.0333333333333333,0,"4-2-3-1"
"502","Fluminense","2019",10,"seg","Em casa","Ceará","4--3-3","E",1,4,16.4,1.8,-0.0252337758859498,0.00283706631532719,-1.4,-0.12991341991342,0,1.4,-0.4,2.6,-4.2,-3.2,-2,-3,4.4,0.3,0,"4-1-4-1"
"503","Fluminense","2019",12,"sáb","Em casa","São Paulo","4-2-3-1","D",-4,3,21.8,0.6,-0.0749256921568135,-0.0264010639754347,0,-0.105,-1,-1.6,0.8,4.2,-0.800000000000001,-2,-6,-7,3.6,0.1,0,"4-2-3-1"
"504","Fluminense","2019",13,"sáb","Em casa","Internacional","4-1-4-1","V",0,2,20,2.2,-0.0710784867306606,0.00860907208733297,0.4,-0.0128571428571429,-1,-0.8,-0.2,4.8,-2.8,0.199999999999999,-2,-2,3.6,0.2,-0.1,"4--3-3"
"505","Fluminense","2019",15,"dom","Em casa","CSA","4-1-4-1","D",4,2,19.2,8.4,0.045551948051948,0.0424675324675325,-0.2,0.131111111111111,-3,-3.2,-0.8,5.4,1.6,-5.2,-2,2,2.8,0,0,"4-2-2-2"
"506","Fluminense","2019",17,"seg","Em casa","Avaí","4-1-4-1","D",-1,2,8.8,9,0.12012987012987,-0.0465434565434565,-0.2,-0.0394444444444445,-1,-3.6,-1,1.8,-1,-0.800000000000001,-2,-3,-1,-0.3,0,"4-1-4-1"
"507","Fluminense","2019",19,"dom","Em casa","Corinthians","4-2-3-1","V",-4,1,6.2,5.4,-0.0601542901542901,-0.0553968253968254,1,0.125,0,2.2,0.4,0,0.600000000000001,2.2,-2,-5,0.4,0,0,"4-1-4-1"
"508","Fluminense","2019",21,"qui","Em casa","Santos","4-1-4-1","E",0,-1,2.8,-1.6,-0.00949617633828154,0.0157673905042326,0.6,0.151428571428571,1,-0.6,0.2,0.799999999999997,-5.8,-1.6,2,1,-0.2,-0.2,-0.2,"3--4-3"
"509","Fluminense","2019",22,"dom","Em casa","Grêmio","4-1-4-1","V",-12,1,2.4,-3.4,-0.163543123543124,-0.180979020979021,0.4,-0.0685714285714285,0,-0.2,1.4,-0.799999999999999,-1,-2.6,-2,-13,1.8,0,0,"4-2-3-1"
"510","Fluminense","2019",25,"sáb","Em casa","Bahia","4-1-4-1","V",1,-2,2,-2.4,-0.0418741423694984,0.00257374204742626,3.2,0.301428571428571,0,0,0.2,-4.4,9.2,-1,4,3,2,0.1,0,"4--3-3"
"511","Fluminense","2019",28,"sáb","Em casa","Chapecoense","4-1-4-1","E",0,-2,10.8,1.2,-0.0962483130904183,-0.00649701176016965,-1.2,-0.0138095238095239,2,-4.6,0.6,-1.4,1.4,-0.6,2,2,-1.6,0,0,"4-2-3-1"
"512","Fluminense","2019",30,"sáb","Em casa","Vasco da Gama","4-3-1-2","E",-3,2,26.4,6,-0.0107234432234432,-0.0627442002442002,0.399999999999999,-0.0271428571428571,-1,-4.6,1.2,10.6,-4.8,5,-6,-5,-0.2,0,0,"4-2-3-1"
"513","Fluminense","2019",33,"sáb","Em casa","Atlético Mineiro","4-1-4-1","E",-1,0,9,-3.4,0.116318681318681,0.0518498168498168,0.4,0.04,0,-2.2,-1.2,-4,3.4,2.8,-1,-1,-1.6,0,-0.2,"4-2-3-1"
"514","Fluminense","2019",35,"qui","Em casa","Palmeiras","4-4-1-1","V",1,-3,3.2,-4.8,0.117275129411352,0.0831505542960651,0.8,0.22,3,-1.8,-0.8,-8,6.4,2.6,5,4,-0.4,-0.2,-0.2,"4-2-3-1"
"515","Fluminense","2019",37,"qua","Em casa","Fortaleza","4-2-3-1","E",-5,-2,10.2,2.2,-0.113322116480011,-0.111578246315088,-0.6,-0.0733333333333333,1,2.2,-0.6,3.8,3.8,1.6,-2,-3,1,0,0,"4-2-3-1"
"516","Fluminense","2020",6,"sáb","Em casa","Vasco da Gama","4-2-3-1","V",-1,2,-1,2.2,-0.145606060606061,-0.102929292929293,0.6,-0.45,-2,-9.8,0.2,1.6,-0.6,-0.6,0,-3,-0.2,0.2,0,"4-1-4-1"
"517","Fluminense","2020",7,"qua","Em casa","Atl Goianiense","4--4-2","E",5,-4,-7.2,-2.6,0.159179186826246,0.101972667855021,-0.4,0.13,1,-4.6,-0.8,-10.4,0,1,8,9,1,0.2,0,"4-2-3-1"
"518","Fluminense","2020",9,"qua","Em casa","Flamengo","4-1-4-1","D",-5,1,-13.4,-2.2,-0.163263403263403,-0.0401320901320902,0.8,0.0166666666666666,-1,-5.8,-0.4,-6.2,1.8,1.6,-6,-6,0.6,-0.2,0,"4-2-3-1"
"519","Fluminense","2020",10,"dom","Em casa","Corinthians","4-2-3-1","V",1,-1,-7,3.6,-0.194981684981685,-0.0110511710511711,0,-0.00809523809523816,0,-3.4,-0.2,-8,3.6,2.4,3,2,-0.6,0,0,"4-1-4-1"
"520","Fluminense","2020",12,"seg","Em casa","Coritiba","4-2-3-1","V",4,-2,0.399999999999999,5.2,0.11387700019279,0.0436752136752137,-0.8,0.0333333333333333,0,2.6,-1.2,-0.199999999999999,-0.6,-2.8,2,6,-2.4,-0.116666666666667,-0.0666666666666667,"4-2-3-1"
"521","Fluminense","2020",15,"dom","Em casa","Bahia","4-2-3-1","V",4,-3,1.4,-5.2,0.109195522250442,0.111817168338907,0,0.236666666666667,1,3.6,-0.6,-7.6,-1.6,0,7,7,-0.8,0.25,0,"4-2-3-1"
"522","Fluminense","2020",17,"sáb","Em casa","Ceará","4-2-3-1","E",3,0,12.4,-5.2,0.0508316193610311,0.131085972850679,0,0.0480303030303031,0,-2.4,0.4,4.4,-1,1.6,3,3,-2.8,0.1,0.1,"4-2-3-1"
"523","Fluminense","2020",18,"dom","Em casa","Santos","4--3-3","V",5,-1,-0.800000000000004,1.4,0.0529984051036683,0.0733971291866029,-0.6,0.12,1,-2.2,0.8,0.200000000000003,0.800000000000001,-1,4,6,0,-0.1,0.1,"4-4-1-1"
"524","Fluminense","2020",20,"dom","Em casa","Grêmio","4-2-3-1","D",-1,2,7.6,1,0.102975095080358,-0.0216844558949822,0.8,0.0402380952380953,-1,1.6,0.4,7.4,0.399999999999999,-0.6,-5,-3,-0.6,0,0.1,"4-2-3-1"
"525","Fluminense","2020",23,"seg","Em casa","Bragantino","4-2-2-2","E",-5,0,4.6,-1.4,-0.147735597735598,-0.0597569097569098,1.6,0.25,0,-4,1.6,1,-4,2.4,-1,-5,-0.2,-0.1,-0.2,"4--3-3"
"526","Fluminense","2020",24,"sáb","Em casa","Atl Paranaense","4-2-2-2","V",0,-2,5.2,1.8,-0.0333374033374034,-0.00756715506715508,-1.8,-0.168333333333333,-1,-5,0.6,-1.4,0.6,4.8,-2,2,-0.2,0,0,"4--4-2"
"527","Fluminense","2020",27,"sáb","Em casa","São Paulo","4-2-3-1","D",-3,3,-4.4,-3.6,-0.130994517465106,-0.0148617395676219,0,0.0933333333333334,-1,-4.2,0.2,-8,-2.2,0.4,-7,-6,1,0,0,"4--4-2"
"528","Fluminense","2020",30,"sáb","Em casa","Sport Recife","4-2-3-1","V",3,6,0.799999999999997,-0.6,0.0108954933954934,0.0612121212121212,2.8,0.0366666666666667,0,2.2,-0.4,-4.8,0.199999999999999,-0.800000000000001,2,-3,-0.4,0,-0.2,"4-1-4-1"
"529","Fluminense","2020",32,"dom","Em casa","Botafogo (RJ)","4-2-3-1","V",6,-3,-2.2,0.4,-0.0689633895516248,0.0727807486631016,-0.6,-0.27,2,-4,-1.2,0.600000000000001,4.4,1.6,10,9,2.2,-0.1,0,"5--4-1"
"530","Fluminense","2020",33,"dom","Em casa","Goiás","4-2-3-1","V",5,-6,1.4,1,0.00955710955710962,0.0697504456327986,-2.6,-0.351190476190476,3,-7.6,0.4,2,3.4,1,7,11,0.2,0.05,0,"4--3-3"
"531","Fluminense","2020",35,"qua","Em casa","Atlético Mineiro","4-2-3-1","E",4,-2,-23.2,1,0.0722087149176933,0.0389675030851501,0,-0.0833333333333333,2,-6.4,-0.6,-4.8,3.8,3,6,6,1.4,-0.1,0,"3--4-3"
"532","Fluminense","2020",38,"qui","Em casa","Fortaleza","4-2-3-1","V",1,-8,-6.8,-2.2,0.0898817522346934,0.0844789197730374,-0.2,0.333333333333333,2,-5,0.8,-1.2,2,4.4,5,9,-1.4,0,0,"4-2-3-1"
"533","Fluminense","2021",7,"dom","Em casa","Corinthians","4-2-3-1","E",0,0,-5,-0.800000000000001,0.168055555555556,0.005,0.4,-0.0266666666666667,0,2,0.6,4.6,-2.2,2.8,0,0,2,-0.1,0,"4-2-3-1"
"534","Fluminense","2021",8,"qua","Em casa","Atl Paranaense","4-2-3-1","D",-7,-1,-4.6,-5.6,0.194805194805195,-0.0673304473304473,-1.2,-0.0295238095238095,1,4.6,0.4,2.4,-1.4,3.2,-3,-6,-0.8,-0.05,0,"4-2-3-1"
"535","Fluminense","2021",10,"qua","Em casa","Ceará","4-2-3-1","E",-2,4,8.4,-1,0.0351551226551227,-0.0212626262626263,-0.8,-0.15,-1,-2.8,1.2,10.8,-3.8,4.4,-4,-6,-1.2,0,-0.2,"4-2-3-1"
"536","Fluminense","2021",12,"sáb","Em casa","Grêmio","4-2-3-1","D",3,1,-4,-0.6,0.186257908757909,0.0406177156177156,-2.8,-0.163333333333333,0,1.8,0.6,-8.4,-5.6,1.6,3,2,-0.4,-0.2,0,"4--4-2"
"537","Fluminense","2021",14,"qui","Em casa","Juventude","4--3-3","E",0,0,13.4,1,0.140322177822178,-0.00985347985347985,-2.2,-0.0766666666666667,0,2,-0.2,6.6,-1.8,1.4,0,0,-2,-0.2,0.4,"4--3-3"
"538","Fluminense","2021",17,"seg","Em casa","Atlético Mineiro","4-2-3-1","E",-6,6,-10.2,-6,0.0589131920710868,-0.0646677299308878,3,-0.157142857142857,-3,-3,-0.4,-1.8,-0.4,-2.2,-11,-12,-2,0.0333333333333334,0.4,"4-2-3-1"
"539","Fluminense","2021",18,"seg","Em casa","Bahia","4--3-3","V",4,-1,-0.799999999999997,-4,0.116825396825397,0.11,1.6,0.242857142857143,1,-3.8,-0.6,-8.4,-3,-3,4,5,-0.4,0.2,0.2,"4-2-3-1"
"540","Fluminense","2021",20,"dom","Em casa","São Paulo","4--3-3","V",4,3,-11.6,-0.6,-0.0365079365079365,0.119761904761905,1.2,0.0180952380952382,-1,-5.6,-1.4,-5.2,3.4,-1.8,2,1,-1.4,-0.2,0,"3-4-1-2"
"541","Fluminense","2021",22,"dom","Em casa","Bragantino","4--3-3","V",5,-2,-7.8,-0.600000000000001,0.116825396825397,0.107539682539683,-1.8,0.061904761904762,1,-5.2,0.4,-3,-2.8,0.199999999999999,10,7,-1.8,-0.2,0,"4-2-3-1"
"542","Fluminense","2021",24,"qua","Em casa","Fortaleza","4--3-3","D",3,2,-2,-0.4,0.0224684139390023,0.055,-0.399999999999999,-0.09,-2,-2.8,-0.2,-0.800000000000001,0,4.2,1,1,0.2,0,-0.0666666666666667,"3--4-3"
"543","Fluminense","2021",25,"sáb","Em casa","Atl Goianiense","4--3-3","E",0,3,0.399999999999999,1.6,-0.0585797046091164,-0.0598484848484849,0.2,-0.15,-2,-2,0.4,-1,-0.799999999999999,5.6,0,-3,-0.4,0,0,"4--4-2"
"544","Fluminense","2021",28,"sáb","Em casa","Flamengo","4-2-3-1","V",-4,-1,-18.8,-4.2,-0.0583780254832886,-0.029840335103493,1.6,0.105,0,-2.2,1,-6,-2,2,-1,-3,0.2,0,0,"4-2-3-1"
"545","Fluminense","2021",30,"sáb","Em casa","Sport Recife","4-2-2-2","V",2,-1,8.2,0.200000000000001,0.0509657009657009,0.0363636363636363,1.4,-0.3,0,4.2,0.8,-11,-2,1.2,5,3,-1,0,-0.2,"4-1-4-1"
"546","Fluminense","2021",32,"dom","Em casa","Palmeiras","4-2-3-1","V",-6,0,0.600000000000001,1.2,-0.0418065268065268,-0.145606060606061,-1,-0.514285714285714,0,-3.2,-1.6,1,3.8,2,-3,-6,0.6,0.1,0,"4-2-3-1"
"547","Fluminense","2021",34,"dom","Em casa","América (MG)","4--3-3","V",-1,-3,5.6,-0.200000000000001,-0.0227524819596431,-0.0105727605727606,-2.2,-0.504761904761905,3,0,0,5.2,4.6,3.2,2,2,0.6,0.0333333333333333,0,"4-1-4-1"
"548","Fluminense","2021",35,"qua","Em casa","Internacional","4--3-3","V",1,-4,-4.2,0.4,0.110192109232357,0.0100468365483845,-1.8,-0.21,3,-8.4,0.8,-0.199999999999999,6,6,6,5,-0.4,0,0,"4-2-3-1"
"549","Fluminense","2021",38,"qui","Em casa","Chapecoense","4-2-3-1","V",6,-7,14.2,0.6,0.167863247863248,0.11965811965812,-2.4,0.367857142857143,3,-2.8,0.2,-2.2,7.4,3.6,9,13,-0.8,0,-0.0666666666666667,"5--3-2"
"550","Fortaleza","2019",6,"dom","Em casa","Vasco da Gama","4--4-2","E",2,-3,1.4,-0.800000000000001,0.0937404700562595,0.0290612895876054,-1.2,0.169047619047619,0,-4.8,-0.6,-5.4,-1.6,-1.6,4,5,-1.2,-0.4,0,"4-2-3-1"
"551","Fortaleza","2019",9,"qua","Em casa","Cruzeiro","4-2-3-1","V",2,-3,-9.2,-4.8,0.0990715950715951,0.0263514263514264,-1,0.0955844155844157,-1,-3.4,-1.4,-2.6,-0.199999999999999,-1.8,5,5,1,0,0.2,"4-2-3-1"
"552","Fortaleza","2019",10,"sáb","Em casa","Avaí","4--4-2","V",4,-3,-2.6,-1.6,0.169307359307359,0.0649350649350649,-0.8,0.146666666666667,0,-5.2,-0.8,-4.6,-5.4,-2,6,7,1.4,0,0.2,"4-2-3-1"
"553","Fortaleza","2019",12,"dom","Em casa","Corinthians","4--4-2","D",2,4,-9,-1,0.161360121360121,0.0466385466385466,0.4,0.0133333333333334,-1,2.2,-0.4,-5.2,0.800000000000001,-2,-1,-2,3,-0.1,0.3,"4-1-4-1"
"554","Fortaleza","2019",15,"sáb","Em casa","Internacional","4-4-1-1","D",2,5,5.4,1.4,0.038961038961039,0.0477056277056277,0.4,-0.12952380952381,-2,-2.6,0,2.2,-4.4,-2.8,-4,-3,1.8,0.3,0,"4--3-3"
"555","Fortaleza","2019",17,"dom","Em casa","Goiás","4-2-3-1","V",4,-5,8.2,-2,0.0860325055061897,0.0925039872408294,-0.399999999999999,0.184761904761905,2,6.4,-0.4,-3.8,-0.799999999999999,0.199999999999999,3,9,-0.8,0.266666666666667,0,"4-4-1-1"
"556","Fortaleza","2019",18,"sáb","Em casa","Fluminense","4--3-3","D",5,-2,-9.8,-8.2,0.0872760572760573,0.13017316017316,-1.4,-0.0238888888888888,1,3.2,-0.6,-7.4,-0.4,1.4,4,7,-0.2,0.0666666666666667,0,"4-1-4-1"
"557","Fortaleza","2019",20,"dom","Em casa","Palmeiras","4-2-3-1","D",-1,2,-6.2,-0.6,-0.0022433122433122,0.0333599733599734,2,0.0566666666666669,-2,1.2,-1.2,-1.4,-1.6,-2.4,-7,-3,-1,0.0666666666666667,0,"4-2-3-1"
"558","Fortaleza","2019",22,"seg","Em casa","Botafogo (RJ)","4-2-3-1","V",0,1,-7.40000000000001,6,-0.107362914862915,0.00225468975468975,-1.2,0.0682539682539682,0,4,-0.2,7.8,-1.2,2.2,0,-1,-1.2,0.1,-0.2,"4-1-4-1"
"559","Fortaleza","2019",24,"qua","Em casa","Chapecoense","4-2-3-1","V",4,1,-11.6,2.8,-0.157045454545454,-0.104383116883117,2.2,0.243968253968254,2,0.6,0.4,6,-2.8,1.4,5,3,0.4,0.5,0,"4--2-4"
"560","Fortaleza","2019",26,"qua","Em casa","Flamengo","4--4-2","D",-3,3,-30.2,-5.4,-0.134857028935976,-0.165507518796992,2.8,0.142857142857143,-1,-0.6,0.4,-5,-5.4,2,-7,-6,1.8,0.4,0,"4--4-2"
"561","Fortaleza","2019",27,"sáb","Em casa","Grêmio","4-2-3-1","V",-1,1,-21.8,-6.2,0.0789733142674319,0.024981684981685,0.4,-0.087142857142857,0,2.6,0,-9.8,-7.2,1.2,-1,-2,1.2,0.35,0,"4-2-3-1"
"562","Fortaleza","2019",30,"sáb","Em casa","Atlético Mineiro","4-2-3-1","E",3,-1,-5.6,-4.4,0.0937734487734487,0.0892279942279942,-0.2,-0.02,-1,-6.6,-1.2,-9.6,-1.8,-1.2,3,4,-2.8,0.266666666666667,0,"4-2-3-1"
"563","Fortaleza","2019",32,"dom","Em casa","Ceará","4-2-3-1","V",4,4,-4.4,-1.2,0.0189795825089942,0.0621214080037609,1.6,-0.0199999999999999,-1,-6.8,-1.4,-2.2,-1.8,-1.4,1,0,0,0.0666666666666667,0,"3--4-3"
"564","Fortaleza","2019",35,"qui","Em casa","Santos","4-2-3-1","V",-1,1,-10,-5.4,0.0233455335514159,0.0574974796445385,1.2,0.116666666666667,1,0,-1.6,-0.399999999999999,-4.6,-3,0,-2,-4,-0.2,0,"4--3-3"
"565","Fortaleza","2019",38,"dom","Em casa","Bahia","4-2-3-1","V",0,-4,-6.2,-4,0.0949965720553956,0.061849376114082,0.2,0.21,1,-5.6,1,-12.4,1,-1,6,4,-1.2,-0.2,0,"4--3-3"
"566","Fortaleza","2020",6,"sáb","Em casa","Bragantino","4-2-3-1","V",2,-6,1.2,-2.6,0.0319938118147837,0.0459265883306804,0.4,0.238095238095238,2,3.6,1.2,-11.6,-3.2,1.2,4,8,-2.6,0,0,"4-1-4-1"
"567","Fortaleza","2020",9,"qua","Em casa","Sport Recife","4-2-3-1","V",2,-1,8,0.4,0.00784000313412081,0.0274729192376251,0.2,-0.0099999999999999,2,7.4,0.6,-2,-0.200000000000001,-1.6,1,3,-0.2,0.3,-0.2,"4-2-3-1"
"568","Fortaleza","2020",11,"sáb","Em casa","Internacional","4-2-3-1","V",-1,-1,-12.2,-4.8,0.0148247177658943,0.0570261437908497,1.4,0.466666666666667,1,-0.6,0.2,-14.4,-0.199999999999999,0.200000000000001,2,0,0.6,0.1,0,"4--4-2"
"569","Fortaleza","2020",13,"dom","Em casa","Atl Goianiense","4-2-3-1","E",-3,-4,2.59999999999999,0,-0.00809308338720105,0.00794871794871795,-2.4,-0.0676190476190476,1,-4.8,-0.2,-5.8,-5.4,0,1,1,1.6,0.2,0,"4-2-3-1"
"570","Fortaleza","2020",14,"qua","Em casa","Atlético Mineiro","4-2-3-1","V",-9,-5,-16,-6.4,-0.0227817280758457,-0.0112820512820513,-1.8,0.116666666666667,2,-8,-1.8,-9.4,-3.4,-0.2,-3,-4,3,-0.15,0,"4-1-4-1"
"571","Fortaleza","2020",17,"dom","Em casa","Palmeiras","4--4-2","V",0,-9,-6,-4.6,0.0245432617491441,0.0598280423280423,-2.2,0.311904761904762,4,-1.2,-1.2,-8.6,-0.800000000000001,-2.2,6,9,-0.6,0,0,"4--4-2"
"572","Fortaleza","2020",19,"sáb","Em casa","Fluminense","4--5-1","D",-5,-1,4.6,-0.6,-0.117594364699628,-0.0946092503987241,0.4,0.115,1,-3,-1,-4.2,-5.2,-1.6,-6,-4,0,-0.2,-0.1,"4--4-2"
"573","Fortaleza","2020",21,"sáb","Em casa","São Paulo","4--4-2","D",-7,4,-8.40000000000001,-7,-0.112288392610973,-0.0673449131513648,1.8,-0.196666666666667,-1,-5.6,0.8,-8.4,2.2,-1,-10,-11,0.6,-0.1,0,"4--3-3"
"574","Fortaleza","2020",23,"qui","Em casa","Goiás","4--4-2","E",2,3,5,0.6,0.121858054226475,0.00280701754385963,-1.4,-0.175555555555555,-1,-6.6,0.8,-5,0.6,1.2,-1,-1,-1,0,0,"4--3-3"
"575","Fortaleza","2020",24,"qua","Em casa","Corinthians","4--4-2","E",3,4,4.2,4.4,0.22446275946276,0.0216666666666667,0.6,-0.32,-2,-11.8,1.2,-1.6,-1.4,-0.6,-1,-1,-3,-0.4,0,"4-2-3-1"
"576","Fortaleza","2020",26,"dom","Em casa","Ceará","4--4-2","D",-7,1,11.6,3,-0.188846153846154,-0.169475524475524,1.6,-0.0238095238095237,-1,-3.6,0,5.8,-4,-1.4,-5,-8,2,0.15,0,"4-2-3-1"
"577","Fortaleza","2020",27,"sáb","Em casa","Flamengo","4-2-3-1","E",-11,-1,-4.6,-1.4,0.0371137196137196,-0.155567765567766,-0.6,-0.117142857142857,0,0.4,0.6,2.6,-2.4,-3,-10,-10,0,0.1,0,"4--4-2"
"578","Fortaleza","2020",29,"sáb","Em casa","Grêmio","4-2-3-1","E",-4,2,1.4,0.800000000000001,-0.0167299367299367,-0.0763636363636364,0,-0.150476190476191,0,8.4,0,1.2,-1.4,-1,-7,-6,0.2,0,0,"4-2-3-1"
"579","Fortaleza","2020",31,"qui","Em casa","Santos","4-2-3-1","V",0,-1,3.2,0.4,-0.1452886002886,0.0216666666666667,-1.2,0.00333333333333319,2,7,1.2,-1,-0.600000000000001,-1.8,-2,1,0.8,0.2,0.05,"4-1-4-1"
"580","Fortaleza","2020",34,"qui","Em casa","Coritiba","4-2-3-1","V",0,1,4,1.2,-0.0624178435943142,-0.0450904977375565,-1,-0.00666666666666671,0,-4.6,1.2,3,-4.4,-1.6,0,-1,-2.6,0,-0.0166666666666667,"5--4-1"
"581","Fortaleza","2020",35,"qua","Em casa","Vasco da Gama","4-2-3-1","V",4,-6,2,3.6,-0.10130421865716,-0.0116339869281046,-3.6,0.247936507936508,1,2,1.6,-3,0,0,5,10,0,0.1,0,"4-2-3-1"
"582","Fortaleza","2020",37,"sáb","Em casa","Bahia","4-2-3-1","D",-2,5,-0.600000000000001,-0.199999999999999,-0.20656062891357,-0.0781297134238311,-1,-0.15,-2,-1.4,-0.2,-0.4,2.6,-2.2,0,-7,0.6,-0.05,0,"4--3-3"
"583","Fortaleza","2021",5,"dom","Em casa","Fluminense","3-4-1-2","E",4,0,13.6,3.8,-0.137819957819958,-0.00235347985347985,-2.4,-0.153333333333333,-1,-2.8,2.4,1,1,-2.2,2,4,0.6,0.1,0,"4-2-3-1"
"584","Fortaleza","2021",8,"qua","Em casa","Chapecoense","3-4-1-2","V",-2,-4,8,3.4,-0.0555433455433456,-0.0801429126429126,-2.6,0.23,2,-5.2,1.6,-4.6,-3.2,-0.199999999999999,3,2,0.8,-0.3,0,"5--4-1"
"585","Fortaleza","2021",10,"qua","Em casa","América (MG)","3-4-1-2","V",1,-3,12,3.8,0.00155594405594406,-0.0214452214452215,0,0.226666666666667,1,-3.6,-0.4,-2.2,-1.2,0,-1,4,0.8,-0.2,0,"4-2-3-1"
"586","Fortaleza","2021",11,"dom","Em casa","Corinthians","3-4-1-2","V",6,1,-0.600000000000001,5.2,-0.0101623376623377,0.0564393939393939,0.2,0.0566666666666666,2,2.8,1.2,-3.2,0.199999999999999,3.4,4,5,3,-0.2,0,"4-2-3-1"
"587","Fortaleza","2021",13,"dom","Em casa","Bragantino","3-4-1-2","V",1,-5,-4.2,1.6,0.00608419358419354,-0.00235569985569986,-0.8,0.28,5,5,-0.2,-4.8,-1.2,-0.6,6,6,0.2,0,0,"4-2-3-1"
"588","Fortaleza","2021",16,"dom","Em casa","Santos","3--5-2","E",3,2,-17.4,0.800000000000001,0.0058325486773762,0.0308535908535909,-0.2,-0.103333333333333,0,-0.4,-0.2,-12.8,3.4,1.6,4,1,1.8,-0.2,0.1,"4-2-3-1"
